,title,artists,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4639,Looking For Clues,Robert Palmer,spotify:track:0uc0zqpy99nF71nnT6eW1R,0.85,0.613,9,-10.936,0,0.0812,0.294,0.0906,0.0983,0.938,143.508,293000,4
4640,Making Your Mind Up,Bucks Fizz,spotify:track:0Azn2vpP3Sbs8qAG8e1KUc,0.64,0.834,2,-9.413,1,0.0534,0.278,0.0,0.0459,0.971,173.565,158440,4
4641,One Day In Your Life,Michael Jackson,spotify:track:77fMGCDb1e3KEd060YEpyS,0.307,0.354,4,-15.855,1,0.0323,0.627,0.0102,0.21,0.239,81.562,255493,4
4642,Open Arms,Journey,spotify:track:2w4EpqGasrz9qdTwocx54t,0.405,0.21,2,-13.214,1,0.0279,0.584,0.0,0.139,0.174,100.577,202173,3
4643,Pretend,Alvin Stardust,spotify:track:7dLHxSTwwhIg7CVf7TvTd1,0.547,0.791,0,-13.023,1,0.0685,0.123,1.27e-06,0.398,0.526,176.666,168333,4
4644,Rain In May,Max Werner,spotify:track:3G9jX6EYnEODkDPB5Bv6A9,0.65,0.583,8,-8.806,1,0.0303,0.229,0.0,0.115,0.767,98.006,218279,4
4645,Rio,Maywood,spotify:track:4DFLe29ryqXWs4AXYPm7pB,0.602,0.853,0,-10.032,1,0.0358,0.0498,1.3e-06,0.0916,0.804,95.538,204067,4
4646,Sailing,Christopher Cross,spotify:track:6Hu6dzwlvoyg3zBUC8k4BK,0.469,0.382,2,-13.203,1,0.0374,0.364,0.00025,0.36,0.178,149.994,256147,4
4647,Shine On,L.T.D.,spotify:track:5v8irwdQBDgs4ti2krEvQE,0.396,0.256,0,-14.631,1,0.0373,0.711,0.0,0.242,0.213,138.454,238640,4
4648,Stand and Deliver,Adam & The Ants,spotify:track:61QIfqud4mdN8JgTgIlW9M,0.549,0.857,9,-10.156,1,0.0659,0.00542,8.05e-05,0.393,0.63,141.688,215627,4
4649,Stars On 45 - Original Single Edit,Stars On 45,spotify:track:59BkBWQitTPgS1inzGfyI5,0.779,0.653,7,-10.827,1,0.0618,0.345,2.44e-06,0.475,0.968,122.569,286581,4
4650,Super Freak,Rick James,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,205467,4
4651,They Don't Play Our Love Song Anymore,Anita Meyer,spotify:track:0yWGqi6VWYhlcMWLbA5Ihy,0.289,0.478,11,-6.688,0,0.0314,0.536,1.24e-06,0.363,0.19,72.692,220667,4
4652,This Ole House,Shakin' Stevens,spotify:track:1Fovcw2l65GDnf3utzqdGC,0.502,0.965,10,-2.946,1,0.112,0.053,0.0,0.34,0.962,192.811,185867,4
4653,Versailles,Bear McCreary,spotify:track:1RiJEfGLFpsDdvGKp1fitH,0.278,0.304,2,-12.985,1,0.0441,0.394,0.947,0.0593,0.235,67.074,173027,4
4654,What Becomes Of The Broken Hearted,Colin Blunstone,spotify:track:3FhMQsM97h3W2ozOoqCzm9,0.394,0.529,6,-7.97,1,0.0507,0.691,0.0,0.132,0.552,202.442,198227,4
4655,While You See A Chance,Steve Winwood,spotify:track:4JAFyW6oZV6DIADeV619QG,0.602,0.732,2,-8.29,1,0.0282,0.36,0.000314,0.0755,0.411,129.355,312773,4
4656,Why Do Fools Fall in Love,Diana Ross,spotify:track:6REkCR0S8inDFLPc21ucEg,0.667,0.622,4,-11.677,1,0.0585,0.522,7.87e-05,0.616,0.962,79.944,175227,4
4657,Will You?,Hazel O'Connor,spotify:track:4PtZnR7nR4zUlSm1efYvry,0.467,0.289,2,-16.345,0,0.0319,0.449,0.000596,0.102,0.208,113.736,289267,4
4658,Without Your Love - From ‘McVicar’ Original Motion Picture Soundtrack,Roger Daltrey,spotify:track:7tJ1R0hzJjqiobtN5FtOXG,0.556,0.244,1,-15.706,1,0.0316,0.81,0.00527,0.0812,0.302,123.299,198867,4
4659,Wordy Rappinghood,Tom Tom Club,spotify:track:4ovaO5XKOFaHv9fudpt9MF,0.689,0.89,2,-6.031,1,0.0825,0.0441,0.00674,0.831,0.55,123.016,493480,4
4660,Wünderbar,Tenpole Tudor,spotify:track:4CTV8gUGy9xSSIO0ekr4Ar,0.445,0.539,10,-13.743,1,0.03,0.00255,0.252,0.16,0.928,133.814,181293,4
4661,You're In The Army Now,Bolland,spotify:track:64VpEDE68BYskWIQjrdp5i,0.742,0.666,9,-7.854,0,0.03,0.536,7.35e-06,0.537,0.89,106.419,265800,4
4662,Let's Groove,"Earth, Wind & Fire",spotify:track:3koCCeSaVUyrRo3N2gHrd8,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,339320,4
4663,Africa,TOTO,spotify:track:2374M0fQpWi3dLnB54qaLX,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893,4
4664,Telegraph Road,Dire Straits,spotify:track:0Bg100ruK1ZD7H96rNo6fR,0.381,0.59,2,-10.108,0,0.0321,0.0152,0.464,0.169,0.282,123.272,858133,4
4665,Old and Wise,The Alan Parsons Project,spotify:track:5Jt2AQv1c3RUF5ENtAYF1i,0.375,0.317,0,-11.741,0,0.0315,0.727,2.92e-05,0.123,0.12,112.003,295253,4
4666,Private Investigations,Dire Straits,spotify:track:5KVak7r5YKcnkmARc0hy0Q,0.356,0.0967,9,-20.084,1,0.0315,0.696,0.691,0.0801,0.067,84.486,405893,4
4667,Deurdonderen,Normaal,spotify:track:6U7rlAukeYVphgDWLc1yk6,0.457,0.792,4,-10.426,1,0.0837,0.013,0.0317,0.106,0.86,174.973,233693,4
4668,Oude Maasweg,The Amazing Stroopwafels,spotify:track:0rY0wiJbmpy42X0EUtgkd6,0.751,0.259,8,-15.428,1,0.0409,0.698,0.00029,0.123,0.131,89.774,205520,4
4669,Run to the Hills - 2015 Remaster,Iron Maiden,spotify:track:4Zc7TCHzuNwL0AFBlyLdyr,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,233507,4
4670,Twilight Zone,Golden Earring,spotify:track:1miXjv3X34Q9w7wDZoBnDz,0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,478107,4
4671,The Day Before You Came,ABBA,spotify:track:6W26h4KbGUnEaav5VWIyJm,0.801,0.388,0,-14.594,0,0.0354,0.0498,0.00421,0.0525,0.736,108.071,349080,4
4672,Eye In The Sky,The Alan Parsons Project,spotify:track:39qYD4J4BKvZMQgxfXl5bv,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,276280,4
4673,Zeg Maar Niets Meer,Andre Hazes,spotify:track:2x7VFpoHN8eutpliLKFfuh,0.272,0.58,7,-8.684,1,0.0391,0.161,3.34e-06,0.103,0.397,195.751,168760,3
4674,Golden Brown,The Stranglers,spotify:track:2AX5E86cn9n2dgioZEjirI,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,206760,3
4675,Joan Of Arc (Maid Of Orleans),Orchestral Manoeuvres In The Dark,spotify:track:4SMXcWhlg5pspsDYikDoUM,0.524,0.533,8,-14.142,1,0.0341,0.0724,0.69,0.0456,0.348,109.648,252307,3
4676,I Will Follow,U2,spotify:track:40lKv5fLpzPHV1YQ7nrfMg,0.365,0.908,8,-7.314,1,0.0712,0.000304,4.33e-05,0.24,0.613,155.181,215840,4
4677,Down Under,Men At Work,spotify:track:46RVKt5Edm1zl0rXhPJZxz,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,220867,4
4678,Rosanna,TOTO,spotify:track:37BTh5g05cxBIRYMbw8g2T,0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,331200,4
4679,Our House,Madness,spotify:track:1EXrFPfVNVsyb32yapebbM,0.589,0.715,0,-6.073,1,0.0401,0.0884,0.00105,0.0559,0.806,120.999,203120,4
4680,1999,Prince,spotify:track:2H7PHVdQ3mXqEHXcvclTB0,0.866,0.73,5,-8.201,1,0.0767,0.137,0.0,0.0843,0.625,118.523,379267,4
4681,Eye of the Tiger,Survivor,spotify:track:2KH16WveTQWT6KOG9Rg6e2,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,245640,4
4682,Bloedend Hart,De Dijk,spotify:track:21UjnG4SVJlOO4WDrUBaTJ,0.641,0.64,11,-6.432,0,0.0538,0.336,1.87e-06,0.0973,0.67,114.991,226693,3
4683,Belgie ... (Is Er Leven Op Pluto ...),Het Goede Doel,spotify:track:0otIFwtEKqrDBGb3cvLRu4,0.584,0.662,0,-13.559,0,0.0412,0.0114,0.000413,0.0741,0.658,140.926,360707,3
4684,Real Men,Joe Jackson,spotify:track:5ImoRAws2ni1qYWrLR7sqi,0.676,0.452,2,-7.283,1,0.0265,0.494,1.89e-06,0.08,0.345,113.899,242573,4
4685,Belle Hélène,Doe Maar,spotify:track:46LNQvIkDX7hs0M466DD6h,0.737,0.555,2,-10.423,0,0.0376,0.112,0.00023,0.0755,0.976,137.912,169613,4
4686,De Bom,Doe Maar,spotify:track:3i2ZaFbGMZmerAEoVHvsmB,0.859,0.812,7,-8.211,0,0.043,0.305,0.0,0.124,0.856,132.575,161286,4
4687,Come On Eileen,Dexys Midnight Runners,spotify:track:3MrWxJaD2AT0W9DjWF64Vm,0.45,0.656,2,-7.049,1,0.0472,0.664,3.02e-06,0.259,0.782,106.61,287307,4
4688,New Gold Dream (81/82/83/84) - Remastered 2002,Simple Minds,spotify:track:4hvrLEqMHWR4troGbku7ZV,0.592,0.825,9,-8.927,1,0.0318,6.05e-05,0.291,0.496,0.732,123.36,339480,4
4689,Sexual Healing,Marvin Gaye,spotify:track:3VZmChrnVW8JK6ano4gSED,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,238600,4
4690,State of Independence,Donna Summer,spotify:track:3mZ6PVxWBhCycZxeEJQDNs,0.747,0.696,4,-8.696,1,0.177,0.182,0.0574,0.0616,0.875,169.502,351493,4
4691,Is Dit Alles,Doe Maar,spotify:track:4iUH4ksweue6iGqQUgSzhx,0.833,0.41,2,-13.562,0,0.132,0.456,6.66e-05,0.0537,0.88,121.387,323718,4
4692,Someone Somewhere (In Summertime),Simple Minds,spotify:track:4GAODfoys7MDfMYXayR4Sv,0.552,0.574,6,-10.146,0,0.0264,0.025,0.183,0.346,0.718,99.5,277800,4
4693,Avalon,Roxy Music,spotify:track:7iWIdiJlKvJ4PjFYVrWLUU,0.759,0.563,0,-8.643,1,0.0338,0.699,0.619,0.144,0.86,136.67,256840,4
4694,You Can't Hurry Love - 2016 Remaster,Phil Collins,spotify:track:4YwbSZaYeYja8Umyt222Qf,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747,4
4695,Memory,Barbra Streisand,spotify:track:0I3cUqffwmH2mMUHIfpC0l,0.185,0.24,10,-14.889,1,0.0399,0.415,0.0007,0.105,0.11,79.471,235160,4
4696,Les lacs du Connemara,Michel Sardou,spotify:track:3vHswuqTNO0hIiW6am0tKB,0.303,0.59,3,-10.372,1,0.0483,0.57,0.0,0.628,0.396,112.297,363533,4
4697,Should I Stay or Should I Go - Remastered,The Clash,spotify:track:39shmbIHICJ2Wxnk1fPSdz,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,188987,4
4698,Skandal im Sperrbezirk,Spider Murphy Gang,spotify:track:26kXONuhWX8sutaxnmcpPg,0.605,0.73,2,-12.092,1,0.0351,0.401,0.000665,0.125,0.867,92.506,219867,4
4699,Don't You Want Me,The Human League,spotify:track:3L7RtEcu1Hw3OXrpnthngx,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,236920,4
4700,Up Where We Belong,Joe Cocker,spotify:track:5NoUgO4Kr93QymQGQlBC7b,0.573,0.429,2,-8.68,1,0.0294,0.597,8.18e-05,0.0839,0.361,139.097,233240,4
4701,P.Y.T. (Pretty Young Thing),Michael Jackson,spotify:track:5lA3pwMkBdd24StM90QrNR,0.888,0.816,11,-4.909,0,0.0404,0.233,0.00042,0.127,0.961,127.276,238733,4
4702,Mad World,Tears For Fears,spotify:track:0Qv7xi6uPSqH2k82tOkGSt,0.647,0.896,4,-5.949,1,0.0509,0.0709,0.0505,0.0614,0.953,118.729,215400,4
4703,It's Raining Again,Supertramp,spotify:track:2bzBI23EJWHjXmGj3xlYaM,0.603,0.674,10,-6.808,1,0.0295,0.62,0.00261,0.26,0.559,121.261,264240,4
4704,I'll Find My Way Home - Remastered,Jon & Vangelis,spotify:track:2UUPd83rV19BPDbjlp0RU6,0.525,0.6,0,-10.088,1,0.0287,0.31,0.000214,0.0707,0.711,172.415,270667,4
4705,Maneater,Daryl Hall & John Oates,spotify:track:7j74lucZ59vqN67Ipe2ZcY,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,273173,4
4706,Rosalyn,Vitesse,spotify:track:6uhlalfG4T4MBSoiOdq2eh,0.491,0.512,5,-13.044,1,0.0622,0.0125,0.131,0.0674,0.665,101.999,207733,4
4707,Steppin' Out,Joe Jackson,spotify:track:1qaS4rwkm52lpkDZVmvF52,0.586,0.532,11,-7.677,1,0.0288,0.0556,0.000675,0.0799,0.541,159.471,259493,4
4708,Laat Mij Maar Alleen,Klein Orkest,spotify:track:5ry3S7tuPmoBoEikcwQEEi,0.448,0.74,7,-10.05,1,0.0633,0.0196,3.21e-06,0.231,0.94,152.996,201333,4
4709,A Slow Song,Joe Jackson,spotify:track:70vRVhygf1hbTcavKMesph,0.299,0.526,5,-8.33,1,0.0299,0.0547,0.0,0.0672,0.147,174.918,421600,3
4710,Ein bisschen Frieden,Nicole,spotify:track:7JZHsMxhcaRKug5kA0DmDE,0.625,0.505,6,-8.667,1,0.0286,0.486,0.0,0.26,0.607,117.995,181867,4
4711,Bim Bam,André van Duin,spotify:track:0yXBccQyQiAtq8F2p9VSTK,0.433,0.322,2,-17.716,1,0.0831,0.829,0.0,0.566,0.435,98.653,261333,4
4712,Diep In Mijn Hart,Andre Hazes,spotify:track:1Mc8phPA06WxIF8dwQGeUF,0.21,0.657,0,-4.28,1,0.0332,0.241,0.00342,0.0647,0.275,185.442,229707,3
4713,Doris Day,Doe Maar,spotify:track:2ePX2r2elB35PhEE0jCQUb,0.93,0.501,11,-11.205,0,0.0589,0.032,0.000834,0.044,0.967,132.193,228541,4
4714,O O Den Haag,Harry Klorkestein,spotify:track:2F5HbFGRgJNzLvSU17sw2N,0.727,0.524,9,-13.387,1,0.0757,0.167,0.0,0.0482,0.91,135.853,241907,4
4715,Roof Garden,Al Jarreau,spotify:track:1CpDrx0Q7f2Wv3tBXDMt6z,0.749,0.475,8,-13.875,1,0.0737,0.147,0.0,0.175,0.866,98.53,380267,4
4716,Don't Go,Yazoo,spotify:track:5JOVSWohrjXW0BFTboh8XO,0.803,0.411,6,-16.013,1,0.0521,0.312,0.00344,0.0411,0.654,126.236,188467,4
4717,All Of My Heart,ABC,spotify:track:5OtbeQksu0wey8lWQ7fYgR,0.513,0.696,7,-5.517,1,0.032,0.275,0.000947,0.182,0.591,119.638,317649,4
4718,White Wedding,Billy Idol,spotify:track:0bvpSvOYt4KTfZIZJmyFOs,0.677,0.62,9,-11.766,1,0.0364,0.0335,0.0529,0.285,0.672,146.74,506227,4
4719,Old Town,Phil Lynott,spotify:track:55eVuk5kc61lps9jn7W0JK,0.633,0.499,1,-12.262,1,0.0357,0.252,0.00197,0.427,0.613,129.139,205667,4
4720,Abracadabra,Steve Miller Band,spotify:track:2E2ZVy2fxslpAUgbb4zu84,0.791,0.535,9,-13.261,0,0.0355,0.0749,1.96e-06,0.156,0.963,127.488,308373,4
4721,Ain't No Pleasing You,Chas & Dave,spotify:track:0owaXsPfNwYLyOv2goThTX,0.473,0.837,10,-9.125,1,0.0419,0.0121,7.73e-05,0.0577,0.816,145.841,252733,3
4722,All the Roses,Dolly Dots,spotify:track:4e617VqgUfgWPO1BdxLvIQ,0.455,0.461,7,-10.876,1,0.0278,0.641,0.00054,0.242,0.369,134.148,192440,4
4723,"Annie, I'm Not Your Daddy",Kid Creole And The Coconuts,spotify:track:5paJLghWSGmEf6sY7LeYel,0.678,0.815,5,-12.213,1,0.0612,0.0526,0.00343,0.164,0.882,110.767,227493,4
4724,Aurora,Nova,spotify:track:70UTRjKoWkBZLPmZdCYZ5P,0.454,0.464,4,-9.763,1,0.031,0.00603,0.184,0.124,0.192,128.342,227733,4
4725,Baby Makes Her Blue Jeans Talk,Dr. Hook,spotify:track:3QbWkohmDaumFZFo45PDIf,0.751,0.653,7,-9.626,1,0.0314,0.0178,0.000139,0.146,0.924,120.055,226280,4
4726,Back on the Chain Gang - 2007 Remaster,Pretenders,spotify:track:4cMHCRLPNoEbpnl2rz6GS9,0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,231120,4
4727,Black Pearl,Margriet Eshuijs,spotify:track:0dOP9KgerocyNXenyc8mNu,0.747,0.506,2,-13.038,0,0.028,0.0184,0.00671,0.0707,0.794,118.076,329073,4
4728,Blue Eyes,Elton John,spotify:track:4nSWloYu8D0ikKB68S1R5W,0.511,0.263,7,-14.859,0,0.0271,0.656,0.00384,0.168,0.138,106.52,206840,3
4729,Can't Take My Eyes Off You - Original Extended Version,Boys Town Gang,spotify:track:566U7bjbnK0I3RxObVVpA9,0.635,0.759,10,-12.032,1,0.0326,0.00173,0.686,0.0634,0.715,129.387,575675,4
4730,Centerfold,The J. Geils Band,spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,216533,4
4731,Chariots Of Fire,Vangelis,spotify:track:6GxhckZeqoWNF9n9XS91HS,0.446,0.277,1,-19.578,1,0.0322,0.000212,0.786,0.148,0.0706,135.925,209067,4
4732,Christmas Was a Friend of Mine,Fay Lovsky,spotify:track:0mX9lqCl7GuPDA4XJ9DQoQ,0.595,0.276,5,-18.264,0,0.0282,0.285,0.00566,0.525,0.381,92.249,287587,4
4733,Do You Really Want To Hurt Me,Culture Club,spotify:track:1I6q6nwNjNgik1Qe8Oi0Y7,0.744,0.376,4,-14.996,0,0.0366,0.0815,0.0,0.108,0.42,100.78,262173,4
4734,Ebony And Ivory,Paul McCartney,spotify:track:1FYTt8izKA8EMqhULwqOcU,0.59,0.527,4,-12.945,1,0.0367,0.145,0.0,0.129,0.799,161.309,221400,4
4735,Hard to Say I'm Sorry,Chicago,spotify:track:58DXqHKK7TfxUmhCq2ux4E,0.543,0.381,4,-8.565,1,0.0248,0.707,4.42e-06,0.249,0.188,72.332,232320,4
4736,Head Over Heels,ABBA,spotify:track:5boJKR3VLBW0dc5167wKDE,0.829,0.535,1,-13.229,0,0.0385,0.601,4.42e-05,0.107,0.794,121.569,228693,4
4737,Heartbreaker,Dionne Warwick,spotify:track:3iMLRCGHLQ135LtMjKLkO8,0.671,0.514,1,-13.561,0,0.0239,0.0921,1.53e-05,0.137,0.803,100.771,258206,4
4738,How Many Times,Lori Spee,spotify:track:5VkAKKliyRHqeEL3N2vlJq,0.741,0.486,8,-12.221,1,0.0391,0.193,0.000256,0.0382,0.876,123.913,241227,4
4739,I Don't Wanna Dance,Eddy Grant,spotify:track:1BgqXYebLntiA4etMGoDJg,0.954,0.435,11,-13.356,1,0.0916,0.182,2.95e-05,0.0897,0.9,123.602,200947,4
4740,I Love Rock 'N Roll,Joan Jett & the Blackhearts,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,175173,4
4741,I.G.Y.,Donald Fagen,spotify:track:6bzwsAtj4TqaBysLDrGiO3,0.834,0.559,8,-9.366,0,0.0603,0.614,0.00434,0.0839,0.874,119.422,363413,4
4742,I've Never Been To Me,Charlene,spotify:track:6DMOzL2zPZBAW0LDYCYLWm,0.473,0.332,10,-12.51,1,0.0426,0.843,0.0,0.0853,0.435,121.326,234773,4
4743,It Started with a Kiss,Hot Chocolate,spotify:track:0EGSyetn3O1r9ri4bjgZii,0.798,0.694,0,-8.195,0,0.0867,0.239,0.000244,0.34,0.688,112.344,242013,4
4744,Just an Illusion,Imagination,spotify:track:4QT3YKobBj4BI7xCYRLr9u,0.752,0.548,11,-10.532,0,0.0329,0.295,0.115,0.0582,0.658,105.125,387867,4
4745,Many Rivers To Cross,Marcia Hines,spotify:track:0IOKXR3LICwAYlEVs3Q2HL,0.44,0.403,7,-8.259,1,0.0293,0.349,0.0,0.0851,0.0991,121.577,248573,4
4746,Many Rivers To Cross,Joe Cocker,spotify:track:6MQuAYJgRwUn44gCdOcFIm,0.636,0.256,0,-14.012,1,0.0371,0.543,1.75e-05,0.652,0.317,125.448,223330,4
4747,More Than This,Roxy Music,spotify:track:6N7gPTru90HYLRUIVDQ185,0.653,0.666,6,-7.808,1,0.0249,0.0508,0.0466,0.139,0.765,128.505,270652,4
4748,Poison Arrow,ABC,spotify:track:7abGerACQx9G1OBqHYFKAb,0.736,0.876,11,-5.894,0,0.0839,0.182,0.00776,0.119,0.802,125.843,204267,4
4749,Promised You A Miracle - Remastered 2002,Simple Minds,spotify:track:7nfb3iy0zjqk5N44LQM2vg,0.674,0.75,5,-8.515,0,0.0284,0.00157,0.0586,0.343,0.793,113.804,267707,4
4750,Rock the Casbah - Remastered,The Clash,spotify:track:56KqaFSGTb7ifpt16t5Y1N,0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885,222427,4
4751,Senses Working Overtime - Remastered 2001,XTC,spotify:track:0XDv7SLyMkGcAnb12fMHa1,0.68,0.665,0,-11.886,1,0.0355,0.0289,0.0289,0.659,0.862,129.899,290667,4
4752,Someone Loves You Honey,June Lodge,spotify:track:1ddfBve2WRkzF1ALYh1PVR,0.667,0.419,7,-12.485,1,0.0743,0.329,3.94e-05,0.222,0.852,160.01,227040,4
4753,Starmaker,"The Kids From ""Fame""",spotify:track:2n2GVICbUAtQPS1css9kwO,0.498,0.404,0,-11.82,1,0.0294,0.39,0.0,0.0543,0.348,133.118,247027,4
4754,Surrender,Jon Anderson,spotify:track:4FruXtAuUaMZmX6ioHJKhR,0.608,0.878,8,-7.602,1,0.145,0.0746,1.57e-06,0.0587,0.928,162.882,233627,4
4755,The Girl Is Mine (with Paul McCartney),Michael Jackson,spotify:track:4IT6vDuKprKl6jyVndlY8V,0.681,0.527,9,-10.422,1,0.0561,0.225,0.0,0.0989,0.707,81.425,222333,4
4756,"The Look Of Love, Pt.1",ABC,spotify:track:6HvUtPLqkP0t6zd6YNdWby,0.731,0.91,9,-4.559,0,0.0918,0.11,0.000447,0.313,0.886,120.991,209160,4
4757,The Nightfly,Donald Fagen,spotify:track:7icC0mHYpROmIRhpa2DaFC,0.832,0.509,7,-8.918,1,0.0306,0.34,0.000793,0.15,0.844,105.986,347333,4
4758,Try Jah Love,Third World,spotify:track:3tiHZqBb3M6P1G1QREASeQ,0.761,0.581,1,-13.548,0,0.0386,0.0952,0.0,0.14,0.891,111.808,409933,4
4759,Waiting for a Girl like You,Foreigner,spotify:track:2OgVsp77En2nju8pnCieVU,0.33,0.469,10,-9.286,0,0.0335,0.31,2.3e-06,0.0402,0.433,201.327,292067,4
4760,Words - Original Version 1983,F.R. David,spotify:track:1HPJOoIVdUPuaebxzMrVaD,0.537,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.138,0.527,123.763,209013,4
4761,Edge of Seventeen,Stevie Nicks,spotify:track:2id8E4WvczfKHB4LHI7Np3,0.59,0.828,0,-6.28,1,0.0439,0.277,5.57e-06,0.0868,0.636,111.353,329680,4
4762,Goodnight Saigon,Billy Joel,spotify:track:5bIwtIednTXz7BHnnoQN06,0.598,0.398,0,-14.208,1,0.0613,0.152,0.0,0.116,0.135,129.125,423267,4
4763,Billie Jean,Michael Jackson,spotify:track:5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,293827,4
4764,Thriller,Michael Jackson,spotify:track:3S2R0EVwBSAVMd5UMgKTL0,0.773,0.859,11,-4.913,1,0.0747,0.0855,0.000187,0.914,0.813,118.459,357267,4
4765,99 Luftballons,Nena,spotify:track:4ZhPLoMzZwewHLLjV1J15c,0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,232467,4
4766,Mama - Remastered 2007,Genesis,spotify:track:4q6bSpQPptaC9uIqmu5GEw,0.561,0.774,9,-10.564,1,0.0432,0.294,0.513,0.53,0.648,82.906,412253,4
4767,Every Breath You Take,The Police,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,4
4768,Beat It,Michael Jackson,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,0.776,0.867,3,-3.704,0,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,258040,4
4769,I'm Still Standing,Elton John,spotify:track:1jDJFeK9x3OZboIAHsY9k2,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,183440,4
4770,Islands in the Stream,Dolly Parton,spotify:track:6apPqjW8ezpKEicAkkBlvO,0.611,0.524,8,-8.256,1,0.035,0.68,0.0,0.0753,0.73,203.787,250053,4
4771,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,spotify:track:1TfqLAPs4K3s2rJMoCokcS,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,216933,4
4772,Blue Monday,New Order,spotify:track:6hHc7Pks7wtBIW8Z6A0iFq,0.762,0.651,0,-13.34,1,0.0655,0.00198,0.856,0.111,0.941,130.395,449160,4
4773,Total Eclipse of the Heart,Bonnie Tyler,spotify:track:7wuJGgpTNzbUyn26IOY6rj,0.431,0.723,8,-5.887,1,0.0568,0.145,0.0,0.374,0.19,130.141,267360,4
4774,New Year's Day - Remastered 2008,U2,spotify:track:7IzLAli1EfsUYTLgfp4MvM,0.539,0.836,8,-6.903,0,0.0322,0.00279,0.062,0.181,0.647,133.468,335613,4
4775,Let's Dance - 2018 Remaster,David Bowie,spotify:track:3ix6K4wZY29bCujrSznwFZ,0.654,0.743,10,-7.44,0,0.0605,0.0125,0.0272,0.153,0.632,114.846,457676,4
4776,Red Red Wine,UB40,spotify:track:4uOKFydzAejjSFqYbv1XPt,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,183733,4
4777,Waterfront - Remastered 2002,Simple Minds,spotify:track:3Mw3lZoplwJrVE5Qz7XRUx,0.541,0.789,2,-6.419,1,0.0321,0.000393,0.0489,0.166,0.48,120.117,289920,4
4778,China Girl - 2018 Remaster,David Bowie,spotify:track:5Ei9o2fHEnfHb84YrPuz4v,0.651,0.699,4,-7.867,0,0.0277,0.039,0.0659,0.124,0.832,133.793,333817,4
4779,Major Tom (...völlig losgelöst),Peter Schilling,spotify:track:6lXKNdOsnaLv9LwulZbxNl,0.791,0.469,4,-10.782,0,0.063,0.146,0.0187,0.108,0.862,163.065,299560,4
4780,Moonlight Shadow,Mike Oldfield,spotify:track:4WpmwEdc4RBos8W8icSSxW,0.611,0.72,4,-8.359,1,0.0259,0.291,0.0,0.356,0.8,128.594,218187,4
4781,Owner of a Lonely Heart - 2008 Remaster,Yes,spotify:track:4Y6appyfTSdpf1zDPf70Ua,0.722,0.844,7,-5.035,1,0.0346,0.243,0.00126,0.405,0.926,125.1,267427,4
